,Model,Substância,Score
111,RandomForestClassifier,Alcohol,0.3333333333333333
112,RandomForestClassifier,Alcohol,0.3333333333333333
113,RandomForestClassifier,Alcohol,0.3333333333333333
114,RandomForestClassifier,Alcohol,0.3333333333333333
115,RandomForestClassifier,Alcohol,0.3333333333333333
116,RandomForestClassifier,Alcohol,0.33116883116883117
117,RandomForestClassifier,Alcohol,0.3333333333333333
118,RandomForestClassifier,Alcohol,0.33116883116883117
119,RandomForestClassifier,Alcohol,0.33116883116883117
120,KNeighborsClassifier,Alcohol,0.3461538461538462
121,KNeighborsClassifier,Alcohol,0.3333333333333333
122,KNeighborsClassifier,Alcohol,0.3333333333333333
123,KNeighborsClassifier,Alcohol,0.3333333333333333
124,KNeighborsClassifier,Alcohol,0.3333333333333333
125,KNeighborsClassifier,Alcohol,0.3333333333333333
126,KNeighborsClassifier,Alcohol,0.3333333333333333
127,KNeighborsClassifier,Alcohol,0.3333333333333333
128,KNeighborsClassifier,Alcohol,0.3333333333333333
129,KNeighborsClassifier,Alcohol,0.3333333333333333
130,KNeighborsClassifier,Alcohol,0.3333333333333333
131,KNeighborsClassifier,Alcohol,0.3333333333333333
132,KNeighborsClassifier,Alcohol,0.3333333333333333
133,KNeighborsClassifier,Alcohol,0.3333333333333333
134,KNeighborsClassifier,Alcohol,0.3333333333333333
135,KNeighborsClassifier,Alcohol,0.3333333333333333
136,KNeighborsClassifier,Alcohol,0.3333333333333333
137,KNeighborsClassifier,Alcohol,0.3333333333333333
138,KNeighborsClassifier,Alcohol,0.3435145101811769
139,KNeighborsClassifier,Alcohol,0.3333333333333333
140,KNeighborsClassifier,Alcohol,0.3333333333333333
141,KNeighborsClassifier,Alcohol,0.3333333333333333
142,KNeighborsClassifier,Alcohol,0.3333333333333333
143,KNeighborsClassifier,Alcohol,0.3333333333333333
144,KNeighborsClassifier,Alcohol,0.3333333333333333
145,KNeighborsClassifier,Alcohol,0.3333333333333333
146,KNeighborsClassifier,Alcohol,0.3333333333333333
147,KNeighborsClassifier,Alcohol,0.3333333333333333
148,KNeighborsClassifier,Alcohol,0.3333333333333333
149,KNeighborsClassifier,Alcohol,0.3413500080166747
150,NearestCentroid,Amphet,0.5585858585858586
151,NearestCentroid,Amphet,0.5295454545454544
152,NearestCentroid,Amphet,0.49772727272727274
153,NearestCentroid,Amphet,0.49722222222222223
154,NearestCentroid,Amphet,0.48106060606060613
155,NearestCentroid,Amphet,0.47196969696969693
156,NearestCentroid,Amphet,0.537878787878788
157,NearestCentroid,Amphet,0.56406421044715
158,NearestCentroid,Amphet,0.46006623826276366
159,NearestCentroid,Amphet,0.5240594194542169
160,NearestCentroid,Amphet,0.48181818181818187
161,NearestCentroid,Amphet,0.4840909090909091
162,NearestCentroid,Amphet,0.5179292929292929
163,NearestCentroid,Amphet,0.5944444444444444
164,NearestCentroid,Amphet,0.5189393939393939
165,NearestCentroid,Amphet,0.473989898989899
166,NearestCentroid,Amphet,0.47651515151515156
167,NearestCentroid,Amphet,0.5768132654795032
168,NearestCentroid,Amphet,0.556078293738005
169,NearestCentroid,Amphet,0.4503784048778993
170,NearestCentroid,Amphet,0.4906565656565656
171,NearestCentroid,Amphet,0.5545454545454546
172,NearestCentroid,Amphet,0.580050505050505
173,NearestCentroid,Amphet,0.44646464646464645
174,NearestCentroid,Amphet,0.5606060606060606
175,NearestCentroid,Amphet,0.5214646464646465
176,NearestCentroid,Amphet,0.5856060606060606
177,NearestCentroid,Amphet,0.44434231087416126
178,NearestCentroid,Amphet,0.49327171893584243
179,NearestCentroid,Amphet,0.45116947580409295
180,GaussianNB,Amphet,0.4744949494949495
181,GaussianNB,Amphet,0.4601010101010101
182,GaussianNB,Amphet,0.4358585858585858
183,GaussianNB,Amphet,0.4343434343434343
184,GaussianNB,Amphet,0.5133838383838384
185,GaussianNB,Amphet,0.494949494949495
186,GaussianNB,Amphet,0.4684343434343435
187,GaussianNB,Amphet,0.47741408941886926
188,GaussianNB,Amphet,0.530226430125318
189,GaussianNB,Amphet,0.48320227739291993
190,GaussianNB,Amphet,0.51010101010101
191,GaussianNB,Amphet,0.4808080808080808
192,GaussianNB,Amphet,0.5053030303030303
193,GaussianNB,Amphet,0.5452020202020202
194,GaussianNB,Amphet,0.4343434343434343
195,GaussianNB,Amphet,0.5058080808080808
196,GaussianNB,Amphet,0.42904040404040406
197,GaussianNB,Amphet,0.49892620478152233
198,GaussianNB,Amphet,0.49494021007946926
199,GaussianNB,Amphet,0.38871386908890354
200,GaussianNB,Amphet,0.45580808080808083
201,GaussianNB,Amphet,0.4525252525252525
202,GaussianNB,Amphet,0.43863636363636366
203,GaussianNB,Amphet,0.5757575757575758
204,GaussianNB,Amphet,0.4886363636363636
205,GaussianNB,Amphet,0.5590909090909092
206,GaussianNB,Amphet,0.40277777777777785
207,GaussianNB,Amphet,0.45116947580409295
208,GaussianNB,Amphet,0.4569715910831822
209,GaussianNB,Amphet,0.48950299019239174
210,BernoulliNB,Amphet,0.4194444444444445
211,BernoulliNB,Amphet,0.4126262626262626
212,BernoulliNB,Amphet,0.4007575757575758
213,BernoulliNB,Amphet,0.4409090909090909
214,BernoulliNB,Amphet,0.4777777777777778
215,BernoulliNB,Amphet,0.43863636363636366
216,BernoulliNB,Amphet,0.3926767676767677
217,BernoulliNB,Amphet,0.44096911759380736
218,BernoulliNB,Amphet,0.48415490505756154
219,BernoulliNB,Amphet,0.5137114318105218
220,BernoulliNB,Amphet,0.4318181818181819
221,BernoulliNB,Amphet,0.4777777777777778
222,BernoulliNB,Amphet,0.4676767676767677
223,BernoulliNB,Amphet,0.40984848484848485
224,BernoulliNB,Amphet,0.4934343434343434
225,BernoulliNB,Amphet,0.46262626262626255
226,BernoulliNB,Amphet,0.4762626262626262
227,BernoulliNB,Amphet,0.43995799524800355
228,BernoulliNB,Amphet,0.4174932522207087
229,BernoulliNB,Amphet,0.45371817262616054
230,BernoulliNB,Amphet,0.4636363636363636
231,BernoulliNB,Amphet,0.4383838383838384
232,BernoulliNB,Amphet,0.4444444444444445
233,BernoulliNB,Amphet,0.4007575757575757
234,BernoulliNB,Amphet,0.46565656565656566
235,BernoulliNB,Amphet,0.4429292929292929
236,BernoulliNB,Amphet,0.46742424242424235
237,BernoulliNB,Amphet,0.44350388711083627
238,BernoulliNB,Amphet,0.4394454704225823
239,BernoulliNB,Amphet,0.3832181545206639
240,RandomForestClassifier,Amphet,0.40757575757575765
241,RandomForestClassifier,Amphet,0.38257575757575757
242,RandomForestClassifier,Amphet,0.3924242424242424
243,RandomForestClassifier,Amphet,0.4118686868686869
244,RandomForestClassifier,Amphet,0.3856060606060607
245,RandomForestClassifier,Amphet,0.45606060606060606
246,RandomForestClassifier,Amphet,0.39090909090909093
247,RandomForestClassifier,Amphet,0.45452317085739274
248,RandomForestClassifier,Amphet,0.4272952895068898
249,RandomForestClassifier,Amphet,0.40228184965752756
250,RandomForestClassifier,Amphet,0.39520202020202017
251,RandomForestClassifier,Amphet,0.3765151515151515
252,RandomForestClassifier,Amphet,0.37575757575757573
253,RandomForestClassifier,Amphet,0.40202020202020194
254,RandomForestClassifier,Amphet,0.4305555555555555
255,RandomForestClassifier,Amphet,0.3752525252525252
256,RandomForestClassifier,Amphet,0.43813131313131315
257,RandomForestClassifier,Amphet,0.3795246332244218
258,RandomForestClassifier,Amphet,0.43903322219343915
259,RandomForestClassifier,Amphet,0.436763071472144
260,RandomForestClassifier,Amphet,0.3813131313131313
261,RandomForestClassifier,Amphet,0.40833333333333327
262,RandomForestClassifier,Amphet,0.4126262626262626
263,RandomForestClassifier,Amphet,0.39873737373737367
264,RandomForestClassifier,Amphet,0.3517676767676768
265,RandomForestClassifier,Amphet,0.42853535353535355
266,RandomForestClassifier,Amphet,0.40353535353535347
267,RandomForestClassifier,Amphet,0.3767698122877827
268,RandomForestClassifier,Amphet,0.43177988172932563
269,RandomForestClassifier,Amphet,0.3480043564610161
270,KNeighborsClassifier,Amphet,0.4565656565656566
271,KNeighborsClassifier,Amphet,0.44242424242424244
272,KNeighborsClassifier,Amphet,0.37853535353535356
273,KNeighborsClassifier,Amphet,0.4055555555555556
274,KNeighborsClassifier,Amphet,0.3633838383838384
275,KNeighborsClassifier,Amphet,0.36818181818181817
276,KNeighborsClassifier,Amphet,0.4085858585858586
277,KNeighborsClassifier,Amphet,0.40924271671582996
278,KNeighborsClassifier,Amphet,0.41482478057530914
279,KNeighborsClassifier,Amphet,0.4007721297913411
280,KNeighborsClassifier,Amphet,0.4366161616161616
281,KNeighborsClassifier,Amphet,0.4921717171717172
282,KNeighborsClassifier,Amphet,0.35505050505050506
283,KNeighborsClassifier,Amphet,0.39999999999999997
284,KNeighborsClassifier,Amphet,0.5053030303030303
285,KNeighborsClassifier,Amphet,0.39318181818181813
286,KNeighborsClassifier,Amphet,0.42196969696969694
287,KNeighborsClassifier,Amphet,0.39280014038723476
288,KNeighborsClassifier,Amphet,0.4535259758166275
289,KNeighborsClassifier,Amphet,0.35178422704849766
290,KNeighborsClassifier,Amphet,0.37727272727272726
291,KNeighborsClassifier,Amphet,0.39646464646464646
292,KNeighborsClassifier,Amphet,0.43333333333333335
293,KNeighborsClassifier,Amphet,0.3840909090909091
294,KNeighborsClassifier,Amphet,0.38080808080808076
295,KNeighborsClassifier,Amphet,0.3909090909090909
296,KNeighborsClassifier,Amphet,0.4353535353535354
297,KNeighborsClassifier,Amphet,0.40003955354630966
298,KNeighborsClassifier,Amphet,0.4514898038199813
299,KNeighborsClassifier,Amphet,0.41229001105828017
300,NearestCentroid,Amyl,0.4316342230249515
301,NearestCentroid,Amyl,0.37733293196869355
302,NearestCentroid,Amyl,0.5777811224831092
303,NearestCentroid,Amyl,0.5373770820790688
304,NearestCentroid,Amyl,0.41205097330925144
305,NearestCentroid,Amyl,0.4086226503445047
306,NearestCentroid,Amyl,0.4323813465783665
307,NearestCentroid,Amyl,0.34706125827814577
308,NearestCentroid,Amyl,0.4789597130242826
309,NearestCentroid,Amyl,0.5532323232323232
310,NearestCentroid,Amyl,0.35144491270319084
311,NearestCentroid,Amyl,0.48561776707472076
312,NearestCentroid,Amyl,0.48341026155595684
313,NearestCentroid,Amyl,0.4808682855040471
314,NearestCentroid,Amyl,0.5238143019599973
315,NearestCentroid,Amyl,0.4158472138604589
316,NearestCentroid,Amyl,0.49842715231788076
317,NearestCentroid,Amyl,0.43384381898454744
318,NearestCentroid,Amyl,0.563258830022075
319,NearestCentroid,Amyl,0.46444444444444444
320,NearestCentroid,Amyl,0.3653588868820657
321,NearestCentroid,Amyl,0.5193825673958125
322,NearestCentroid,Amyl,0.5531640912435615
323,NearestCentroid,Amyl,0.4997993176801124
324,NearestCentroid,Amyl,0.4430062211519165
325,NearestCentroid,Amyl,0.3265101344571543
326,NearestCentroid,Amyl,0.6007588300220751
327,NearestCentroid,Amyl,0.452469646799117
328,NearestCentroid,Amyl,0.47109547461368656
329,NearestCentroid,Amyl,0.5487878787878788
330,GaussianNB,Amyl,0.3450398019934444
331,GaussianNB,Amyl,0.37882132584119343
332,GaussianNB,Amyl,0.3406247909559168
333,GaussianNB,Amyl,0.3652418221954646
334,GaussianNB,Amyl,0.32704528731018795
335,GaussianNB,Amyl,0.3362097799183892
336,GaussianNB,Amyl,0.35009657836644587
337,GaussianNB,Amyl,0.3573399558498896
338,GaussianNB,Amyl,0.3567190949227373
339,GaussianNB,Amyl,0.3571717171717172
340,GaussianNB,Amyl,0.32704528731018795
341,GaussianNB,Amyl,0.3406247909559168
342,GaussianNB,Amyl,0.3516623185497358
343,GaussianNB,Amyl,0.34978928356411804
344,GaussianNB,Amyl,0.36617833968827346
345,GaussianNB,Amyl,0.35955582313198203
346,GaussianNB,Amyl,0.42621412803532005
347,GaussianNB,Amyl,0.34850993377483447
348,GaussianNB,Amyl,0.324848233995585
349,GaussianNB,Amyl,0.34282828282828287
350,GaussianNB,Amyl,0.36965683323299214
351,GaussianNB,Amyl,0.35420429460164554
352,GaussianNB,Amyl,0.3507258010569269
353,GaussianNB,Amyl,0.33714629741119806
354,GaussianNB,Amyl,0.33493879189243425
355,GaussianNB,Amyl,0.3283162753361429
356,GaussianNB,Amyl,0.4012141280353201
357,GaussianNB,Amyl,0.3320916114790287
358,GaussianNB,Amyl,0.3264348785871965
359,GaussianNB,Amyl,0.33595959595959596
360,BernoulliNB,Amyl,0.3728008562445649
361,BernoulliNB,Amyl,0.31788079470198677
362,BernoulliNB,Amyl,0.3222958057395144
363,BernoulliNB,Amyl,0.33018931032176063
364,BernoulliNB,Amyl,0.33018931032176063
365,BernoulliNB,Amyl,0.34818382500501704
366,BernoulliNB,Amyl,0.3541666666666667
367,BernoulliNB,Amyl,0.3431291390728477
368,BernoulliNB,Amyl,0.3415424944812362
369,BernoulliNB,Amyl,0.3434343434343434
370,BernoulliNB,Amyl,0.3279818048029968
371,BernoulliNB,Amyl,0.34691283697906217
372,BernoulliNB,Amyl,0.33018931032176063
